Timestamp,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7
00:42.8,0.9257564356788156,-0.8895788703223684,-0.684744147003088,-1.736219162932905,0.2168147577677743,1.878761740319463,0.9473117704195338,-0.0229539957826115,-0.0031626887745339,0.0123904075348048,-0.0203532387422849,-0.0001262558784957,-0.0001790594806701,8.545150993859461e-05
00:42.9,0.9253419892599004,-0.8895788703223684,-0.684744147003088,-1.736219162932905,0.2168147577677743,1.8780199098619348,0.9472718551266276,-0.0228856529850905,-0.0031449057648469,0.0123426310318654,-0.0203532387422849,-0.0001253520441971,-0.0001790594806701,8.06777076136687e-05
00:42.9,0.9250254680953084,-0.8895788703223684,-0.684744147003088,-1.736219162932905,0.2168147577677743,1.8780199098619348,0.94726868035755,-0.0227863717611108,-0.0030873280486017,0.0122760218402816,-0.0202526435888625,-0.0001249195334318,-0.0001790594806701,8.065015243900185e-05
00:43.0,0.9250254680953084,-0.8895788703223684,-0.684744147003088,-1.736219162932905,0.2169126643563917,1.8780199098619348,0.94726868035755,-0.0227662466691938,-0.0030264143832372,0.0122121693498435,-0.0201283095590846,-0.0001242782194365,-0.0001795964472592,7.91304306112161e-05
00:43.0,0.9250254680953084,-0.889403364500488,-0.684744147003088,-1.736219162932905,0.2181842097457035,1.8780199098619348,0.94726868035755,-0.0227646278600924,-0.0029773018005641,0.0121055253796597,-0.020032074820756,-0.0001240623577512,-0.0001795964472592,7.338949734817829e-05
00:43.1,0.9250254680953084,-0.889257086119188,-0.6850383137135341,-1.736219162932905,0.2186160414218939,1.8780199098619348,0.94726868035755,-0.0227181322709926,-0.0029022078543606,0.0120234114546334,-0.0199133873797437,-0.0001186374466642,-0.0001818446949819,7.157742200419062e-05
00:43.1,0.9250254680953084,-0.8889187857331053,-0.6851244110745703,-1.734999026276938,0.2189621640488711,1.8780199098619348,0.9472518051136788,-0.0227101086941388,-0.0027806694838056,0.0119103306544306,-0.0198325888036939,-0.000116956717215,-0.000182535563155,6.767735107933914e-05
00:43.2,0.9250254680953084,-0.8881499971745083,-0.6855155839647642,-1.7344501612155558,0.2206274973323219,1.878970123668526,0.9471353083742566,-0.0226826510091422,-0.0026250425704451,0.0118094804799866,-0.019778104515792,-0.0001160780731668,-0.0001829754263862,6.705320673391225e-05
00:43.2,0.9255250259554096,-0.8881455028891234,-0.6878841241950459,-1.732555843311289,0.2222501041230465,1.879806781492172,0.9470878786921596,-0.0226210428170512,-0.0025427088385683,0.0117289709408736,-0.0196884341972954,-0.0001130302532552,-0.0001829754263862,6.165960123506815e-05
00:43.3,0.926682489370153,-0.8875842421064003,-0.6924783737735428,-1.730293077269515,0.2238636197262852,1.8808689192118249,0.9470658209633448,-0.0225329920538843,-0.0024920336585609,0.0116463568346403,-0.0195866734961984,-0.0001097232742224,-0.0001829754263862,5.583971467927603e-05
00:43.3,0.9278835946778244,-0.8868589793013141,-0.6929402139155634,-1.7284026271262027,0.2258210343686116,1.881154610434242,0.9470658209633448,-0.0222633948693233,-0.0024095166072204,0.0115563643009523,-0.0194646086421998,-0.0001089656811572,-0.0001829754263862,5.583971467927603e-05
00:43.4,0.9281392065015668,-0.8866462902505788,-0.6937929351313119,-1.7264114053687862,0.2276750689617704,1.8818925128994153,0.9469481602708456,-0.0219758288175371,-0.0023114902579405,0.0114871120595115,-0.0194484085932962,-0.0001073868490343,-0.0001829754263862,5.365348992490737e-05
00:43.4,0.928338541661726,-0.8861789981581025,-0.695993487844051,-1.723970416301876,0.2293846307659359,1.882762744678871,0.9469481602708456,-0.0216350493424674,-0.0022315111229755,0.0114708094167161,-0.0194484085932962,-0.0001073868490343,-0.000182535563155,5.365348992490737e-05
00:43.5,0.9293163475162456,-0.8855646190574741,-0.696544320406881,-1.721176916331363,0.2308592652917125,1.883850022697196,0.946794153255874,-0.0211730741942864,-0.002151081049046,0.0114708094167161,-0.0194484085932962,-0.0001073868490343,-0.0001753483494371,5.365348992490737e-05
00:43.5,0.9303040196041444,-0.8853944506263101,-0.6968735283695204,-1.7195186137863667,0.2325699283569749,1.8848706713570724,0.9463788172554096,-0.0207008990535096,-0.0020639354995417,0.0114708094167161,-0.0194484085932962,-0.0001073868490343,-0.0001676299147478,5.365348992490737e-05
00:43.6,0.9316313605982164,-0.884836404128159,-0.6970107093802321,-1.7180710242201584,0.2335555346231843,1.8859189576146256,0.946271855944232,-0.0201771886667034,-0.002028038206211,0.0114708094167161,-0.0194484085932962,-0.0001073868490343,-0.0001641968266651,5.365348992490737e-05
00:43.6,0.9335263894110774,-0.88333490930647,-0.6975759899801414,-1.717088233903389,0.2348928134169423,1.8870367259099756,0.94624495759537,-0.0196364490234471,-0.0020038313609934,0.0114708094167161,-0.0194484085932962,-0.0001073868490343,-0.0001574868520144,6.019664042486657e-05
00:43.7,0.9360562421154538,-0.8805163344790065,-0.6984303204074471,-1.7153975910399542,0.2365185253070048,1.8881046185473829,0.9461475872964322,-0.0190657753995459,-0.0019624205618294,0.0114708094167161,-0.0194834126899942,-0.0001092188449466,-0.0001516839440658,6.049301935170438e-05
00:43.7,0.9390874461015978,-0.8781006756409125,-0.6991971756018638,-1.7130900682164745,0.2386741511273347,1.8894270265125857,0.9459781245131222,-0.0185545829839858,-0.0019054732608014,0.0115262603812057,-0.0194834126899942,-0.0001114351640452,-0.0001491570549184,6.202310160301684e-05
00:43.8,0.9437961754764176,-0.8743977267309624,-0.7024343539332069,-1.7093192496459335,0.241034124643112,1.891052775755944,0.9456664671859288,-0.0180896880241884,-0.0018559732064527,0.0115535227348778,-0.0194834126899942,-0.0001219621315096,-0.0001400754107914,6.437902388061984e-05
00:43.8,0.9486381261415612,-0.8719152852124993,-0.7064431769055691,-1.7033457392135212,0.2436658112414867,1.8926250115943275,0.9456469600445466,-0.0177381136399347,-0.0018196024765678,0.0115680687640227,-0.0194834126899942,-0.0001259744993241,-0.0001369419789859,6.819720781535252e-05
00:43.9,0.9545995528480063,-0.8689813587118574,-0.7126871718117375,-1.6952604035515657,0.2471627537069124,1.8943750083957476,0.9454067416191204,-0.0176826888350996,-0.0017506599964647,0.0116171945736044,-0.0194834126899942,-0.0001330079399237,-0.0001357729313713,6.972560828084876e-05
00:43.9,0.9614646411950092,-0.8654688283053753,-0.7196149412090589,-1.6846751582322133,0.2511729974647452,1.8968927322222169,0.9449375501271824,-0.0176826888350996,-0.0016295417627141,0.0116488777665575,-0.0194834126899942,-0.0001397835592309,-0.0001357729313713,7.245830467360968e-05
00:44.0,0.9687082739700688,-0.8618710990150756,-0.7302197696471425,-1.6700728272442016,0.2563229138190163,1.9008305914905663,0.9448215989979456,-0.0176826888350996,-0.0015273919954216,0.0116583401405982,-0.0193827887868074,-0.0001397835592309,-0.0001357729313713,7.307552905749016e-05
00:44.0,0.9791519603347664,-0.8582699150576771,-0.7415251760957461,-1.6537664014574895,0.2618095432375972,1.9050530314737617,0.9441891924774416,-0.0176826888350996,-0.0013465360916699,0.0116611201481707,-0.0192940102990713,-0.0001397835592309,-0.0001357729313713,7.360681765979609e-05
00:44.1,0.9878492822805348,-0.8557245675832235,-0.7505624844617204,-1.6360882019657306,0.2681657975194286,1.9105122002110624,0.9437763677245408,-0.0176826888350996,-0.0011095437011049,0.0117097933882369,-0.0191715338385486,-0.0001397835592309,-0.0001357729313713,7.360681765979609e-05
00:44.1,0.9964679794772086,-0.8508493913039646,-0.7635830684929366,-1.6173714676478197,0.2751073939294118,1.9156023545490952,0.9432203449839652,-0.0176826888350996,-0.0009033134882949,0.0117320936665746,-0.019092892418646,-0.0001397835592309,-0.0001369419789859,7.360681765979609e-05
00:44.2,1.005804237265802,-0.8472099615912226,-0.7768126430157114,-1.5979004631040743,0.2828519541482525,1.9203981629855695,0.9426173921287286,-0.0178465861585789,-0.0007222826244677,0.0117533947271624,-0.0189525323616527,-0.0001397835592309,-0.000138654101785,7.360681765979609e-05
00:44.2,1.0142688314581547,-0.8449537137137848,-0.7911215096969937,-1.5777454372694053,0.2893325837213266,1.9252789740469916,0.941297062837311,-0.0180140253527245,-0.0005986945903618,0.0118070427182105,-0.0188123472898564,-0.0001323585866539,-0.0001495658534767,7.307552905749016e-05
00:44.3,1.02209682639162,-0.843981437627227,-0.8024990853806653,-1.5589458784029038,0.2962757767089399,1.9294067065438107,0.9404679419223632,-0.0181649331412679,-0.0004401286628567,0.0118792292462542,-0.0186630194884789,-0.0001298500198223,-0.0001538164212009,7.245830467360968e-05
00:44.3,1.0295164517743465,-0.8405776460237421,-0.8129064842551489,-1.5401608230325827,0.3032191143714522,1.9324213489076183,0.9393604963219916,-0.0182455816781447,-0.0003158200042181,0.0118914229666362,-0.0185261147093251,-0.0001218900434173,-0.0001563684999668,7.171806974915931e-05
00:44.4,1.0356266644330794,-0.8384608750001485,-0.8239525385991456,-1.5231436569616152,0.3091175869822899,1.936062154183248,0.9378277672919918,-0.0184561220822228,-0.0002212557076384,0.0119172847167264,-0.0184372385279423,-0.0001147905873848,-0.0001580421220803,7.131730853900971e-05
00:44.4,1.0404923525794127,-0.8369925368518663,-0.8367351585320166,-1.5076348205543355,0.3145196986651792,1.9392462497774152,0.9368366806921066,-0.0186701918329581,-0.0001657834040539,0.0119232460583671,-0.018327653067225,-0.0001127896110148,-0.0001587279497355,6.668461551970857e-05
00:44.5,1.0456560417939975,-0.8369925368518663,-0.8464086678382091,-1.4950190702805672,0.3188098747984641,1.941291353640409,0.935944274086196,-0.0188679029235415,-7.557710411533495e-05,0.0119283528682653,-0.018327653067225,-0.0001088073406686,-0.0001595831265501,5.9662582480611046e-05
00:44.5,1.0493546472252708,-0.8367436022193818,-0.8545713693659017,-1.484789393558145,0.3227520402723867,1.9431831321115485,0.9353648372739854,-0.018979186767444,-5.328250394861801e-07,0.0119331679125848,-0.018327653067225,-0.0001076531733171,-0.0001660887347435,5.825197737799769e-05
00:44.6,1.052161210118347,-0.8366785884514931,-0.8615545600073895,-1.4771783675745314,0.3259890357465655,1.9443897606403515,0.934823208746468,-0.0190286560815648,7.975293444389171e-05,0.0119552838952423,-0.018327653067225,-0.0001033525153914,-0.0001684596540313,5.8132385802698814e-05
00:44.6,1.0540721833873086,-0.8366320619639293,-0.8667693350888086,-1.4717442379502608,0.3285196734238744,1.945178470986581,0.934476973621537,-0.0190321463217085,0.0001666201213874,0.0119896197645607,-0.018327653067225,-0.0001027421803522,-0.0001705516223823,5.435287359847705e-05
00:44.7,1.0561244210901428,-0.8363358289688606,-0.8712390099839389,-1.4677438579579565,0.3305738204930085,1.945218960149663,0.93403637449323,-0.0190539240824976,0.0002381588979811,0.0120495349032943,-0.018327653067225,-0.000102070020591,-0.0001710899965146,5.3852530119196904e-05
00:44.7,1.0576772257146652,-0.8363358289688606,-0.8749742642249688,-1.4646107773812045,0.3321858746535548,1.9453269407081784,0.9336883905972274,-0.0190717451763229,0.000245246924477,0.0121021235118551,-0.0183419429487133,-0.0001014420514566,-0.0001710899965146,5.3852530119196904e-05
00:44.8,1.0580504759425984,-0.8363358289688606,-0.8798758940658556,-1.463526375230865,0.3335147495592928,1.9453603659330192,0.933674052499322,-0.019093775888251,0.0002581646905688,0.0121608562812092,-0.0184321065728797,-0.0001014420514566,-0.0001710899965146,5.3852530119196904e-05
00:44.8,1.0587915959410328,-0.8359717064193484,-0.8845043558273081,-1.4610354963733947,0.3346317318542506,1.945836186217239,0.9336004617340432,-0.0191004953489781,0.0003118444178596,0.0122100404413431,-0.0184618472858267,-0.0001014420514566,-0.0001712338769043,5.3852530119196904e-05
00:44.9,1.0608441465801448,-0.8349797138645576,-0.88705247572938,-1.458615134795871,0.3361423347130483,1.946190529136496,0.9336004617340432,-0.0191036524180355,0.0003591805732688,0.012286501333783,-0.0185103804064355,-0.0001014420514566,-0.0001714198723895,5.3852530119196904e-05
00:44.9,1.0619175642592706,-0.8337434082905325,-0.8927182810361363,-1.4563873989886376,0.3380103634335533,1.9470446498667917,0.9336004617340432,-0.0191416475884276,0.0003755535629774,0.0124277248468539,-0.0185650308207037,-0.0001027421803522,-0.000171590895391,5.3852530119196904e-05
00:45.0,1.0631078647197842,-0.8333435185488426,-0.8976731752344681,-1.4532277516909415,0.3397586734957395,1.9478793585584404,0.9336004617340432,-0.0191725986788139,0.00040074900328,0.0125432277827996,-0.0186480997328101,-0.0001033525153914,-0.0001733559027941,5.4883657073119645e-05
00:45.0,1.0651719197270273,-0.8313042572099163,-0.9022368716641896,-1.4506474233969728,0.3412454957415514,1.9486232467378204,0.9336004617340432,-0.0192838860349344,0.00040074900328,0.0127447669879138,-0.0188493479539322,-0.0001053647951788,-0.0001733559027941,5.581367299566076e-05
00:45.1,1.066407877879421,-0.8286415158142771,-0.9024672570178712,-1.448456578620279,0.3434777186571998,1.9498088798173017,0.9336595824916516,-0.019408011555322,0.00040074900328,0.0129149782598331,-0.0190404397261655,-0.0001085759972635,-0.0001733559027941,7.390439422095898e-05
00:45.1,1.066607496560696,-0.8247546537050893,-0.903765512622574,-1.446280325591887,0.3450079047468218,1.9506609410554183,0.9336883905972274,-0.019540263987714,0.00040074900328,0.0131056700999508,-0.0192385372506513,-0.0001089953649169,-0.000171590895391,7.529260145793692e-05
00:45.2,1.0678028661569805,-0.8237763129152833,-0.9062820665722976,-1.443691439719878,0.3465331382897106,1.951664814681155,0.9337060839566946,-0.0197069754541455,0.00040074900328,0.0132343257919217,-0.0194119884803359,-0.0001096891073217,-0.0001709951866303,8.607376233067058e-05
00:45.2,1.06805600197801,-0.8236721990876602,-0.9064328765990164,-1.4418764430463753,0.3476293705118095,1.952192334900604,0.9337060839566946,-0.0199234292655829,0.0004201824539631,0.0133598279891452,-0.0195862736480174,-0.0001100231354455,-0.0001703629505424,8.660330878045613e-05
00:45.3,1.0680625916319797,-0.8213302803238525,-0.9064328765990164,-1.4401472376075826,0.3490250522371522,1.952192334900604,0.9337060839566946,-0.0201780505167006,0.0004723254914506,0.0134300725114174,-0.019744207551717,-0.0001146922802311,-0.0001668336443791,9.285519632661736e-05
00:45.3,1.0681576129896104,-0.8189678466198148,-0.9064328765990164,-1.4380704575035688,0.350155996112392,1.952192334900604,0.9337060839566946,-0.0205068681609792,0.0004723254914506,0.0134300725114174,-0.0199248664724427,-0.0001146922802311,-0.0001668336443791,9.496922563227674e-05
00:45.4,1.0681576129896104,-0.8183132420245124,-0.9064328765990164,-1.4375582301445646,0.3504990179917303,1.952192334900604,0.9337437610776096,-0.0209651776734117,0.0004723254914506,0.0134300725114174,-0.020074716822657,-0.0001146922802311,-0.0001668336443791,9.662683963903592e-05
00:45.4,1.0681576129896104,-0.8179793371355777,-0.9064328765990164,-1.4375582301445646,0.3510469693767211,1.952192334900604,0.9337437610776096,-0.0214740961018401,0.0004745029514972,0.0134300725114174,-0.0201921997155614,-0.0001146922802311,-0.0001668336443791,0.0001012712232354
00:45.5,1.0681576129896104,-0.8179279457848245,-0.9062820665722976,-1.4375582301445646,0.3510801603102735,1.952192334900604,0.9337437610776096,-0.0219798330206947,0.0004774099052214,0.0134300725114174,-0.020311518585561,-0.0001146922802311,-0.0001668336443791,0.0001031625684966
00:45.5,1.0681576129896104,-0.8179278847485449,-0.9061635291627465,-1.4375582301445646,0.3517128955175469,1.9516511842287507,0.9337188530435444,-0.0224383628131019,0.0005362984412746,0.0134300725114174,-0.0204294874758041,-0.0001146922802311,-0.0001668336443791,0.0001047918706931
00:45.6,1.06805600197801,-0.8176967092238985,-0.9054876930356716,-1.4375582301445646,0.3517128955175469,1.951100385166201,0.9337188530435444,-0.0230206282158829,0.0006074927732651,0.0133951650195519,-0.0205230359250244,-0.0001102602842967,-0.0001675747622468,0.000109608567589
00:45.6,1.0676262361960611,-0.8176967092238985,-0.9030255366013786,-1.4375582301445646,0.3517128955175469,1.950068320781268,0.9337188530435444,-0.0235756525926455,0.0006910472038255,0.0133408660533001,-0.0205861283930757,-0.0001088006612285,-0.000168153090705,0.000112846137195
00:45.7,1.0658495056176744,-0.8176967092238985,-0.9019184084307884,-1.439376847018628,0.3517128955175469,1.9487412172339775,0.9337188530435444,-0.0242048727239836,0.0007232533256981,0.0133107288609824,-0.0205897141616029,-0.0001087042937784,-0.0001728055518285,0.0001150905313099
00:45.7,1.062615774063013,-0.8176967092238985,-0.9009284680928492,-1.4426166244519083,0.3517128955175469,1.9480348359624455,0.9337188530435444,-0.024776852873628,0.0007516900018392,0.0133107288609824,-0.0206019046609442,-0.0001067121950562,-0.0001808632155012,0.0001150905313099
00:45.8,1.0607631017794974,-0.8176967092238985,-0.8990005278201328,-1.4468368574421724,0.3517128955175469,1.94677321471948,0.9337674632531818,-0.0253508019548702,0.000785559130588,0.0133107288609824,-0.0206596094570506,-0.0001067121950562,-0.0001849582466295,0.0001150905313099
00:45.8,1.0594948496034893,-0.8176967092238985,-0.8973140456016188,-1.450377529340236,0.35122657939903,1.9458017910108685,0.9338488532482944,-0.0259372737975482,0.000785559130588,0.0133107288609824,-0.0207009781565463,-0.0001067121950562,-0.0001935764815248,0.0001150905313099
00:45.9,1.057734879148259,-0.8179451140183014,-0.892729258540154,-1.455498522749822,0.3511630464542492,1.94439957755525,0.934035600306366,-0.0264851909767586,0.000785559130588,0.0133107288609824,-0.020794847491353,-0.0001067121950562,-0.0001952265128501,0.0001150905313099
00:45.9,1.0543048424204455,-0.8208371110685228,-0.8917125689147098,-1.4613008052606675,0.3507047857344418,1.9433475921470431,0.93436662996485,-0.0269409756875399,0.000785559130588,0.0133107288609824,-0.0208801128996805,-0.0001067121950562,-0.00019796225299,0.0001150905313099
00:46.0,1.0508055799613167,-0.821284779954831,-0.889594145364944,-1.4667840832759738,0.3499634312745618,1.9421063863476575,0.9347483201579366,-0.0274008729333287,0.000785559130588,0.0133442026746369,-0.0209960256446247,-0.0001067121950562,-0.0002017316288417,0.0001131631486285
00:46.0,1.0481866789212586,-0.8222618595051004,-0.8892323325911499,-1.472264194472671,0.3490626630544056,1.9412480418406948,0.9349783466141908,-0.0278152966736073,0.000785559130588,0.0134053456995573,-0.0211011542888044,-0.0001089250666505,-0.000210416213794,0.0001128639840826
00:46.1,1.0454955425320165,-0.8232031020709404,-0.8879442934423538,-1.4783893385663256,0.3487187328194941,1.941014751596343,0.9351806131937984,-0.0281917319576601,0.0006660982976817,0.0134439186853852,-0.0212013213742451,-0.0001092951860169,-0.0002166645700906,0.0001119850250143
00:46.1,1.04102987028763,-0.8248562740052078,-0.8846792098768623,-1.4838039908510732,0.3476627346548395,1.940238151758637,0.9356468945472928,-0.028537988520157,0.0005240715382913,0.0135111957032945,-0.0213084349126924,-0.0001099745123634,-0.0002217372066006,0.0001110760941638
00:46.2,1.0377776508090504,-0.8274391064029455,-0.8830845626704257,-1.4891322649587184,0.3465846703583241,1.93981265130766,0.9362384923300052,-0.0287475302423392,0.0004202709183109,0.0135279728414351,-0.0214647793821692,-0.0001101154713912,-0.0002226591974291,0.0001039023477837
00:46.2,1.033141786140976,-0.8284623699075186,-0.880914578392912,-1.4949496324871905,0.3453145158211747,1.939016532398965,0.9369926940160966,-0.0289030258226708,0.0003405007005345,0.013610677352725,-0.0216146931978,-0.0001147670579963,-0.0002272779229613,0.0001018621340263
00:46.3,1.0290413830998402,-0.8296770585445804,-0.8769320739553186,-1.5003452560577886,0.3439210541000292,1.9378869037164608,0.9375302515207404,-0.0290611413253836,0.0002678233433548,0.0136903954668462,-0.02175864077375,-0.0001168470016552,-0.0002272779229613,9.878924594443012e-05
00:46.3,1.0255533542445665,-0.831417039403802,-0.8726585352676108,-1.5052571144848894,0.3425532035212211,1.9367000353740216,0.938092216722736,-0.0292091807486128,0.0001921134141268,0.0137430013202146,-0.0218834981057515,-0.0001168470016552,-0.0002272779229613,9.114748580030264e-05
00:46.4,1.02314664071656,-0.831417039403802,-0.8675644190917335,-1.5106507328465375,0.3407711652676148,1.9351212751452016,0.9381022148309344,-0.0292091807486128,0.0001300391019502,0.013770261327587,-0.0220128752568742,-0.0001168470016552,-0.0002272779229613,9.114748580030264e-05
00:46.4,1.0202637105944872,-0.831417039403802,-0.8618989462392973,-1.5152993959158991,0.3392432950276264,1.9339050925747148,0.9383130127525136,-0.0292091807486128,0.0001154341028962,0.013770261327587,-0.0221408608140645,-0.0001168470016552,-0.0002272779229613,9.013746028235388e-05
00:46.5,1.0185465267141032,-0.831417039403802,-0.8580771150712458,-1.5204570854485626,0.3380655184471395,1.9317778527627132,0.9384490741113636,-0.0292091807486128,0.0001154341028962,0.013770261327587,-0.0222588843638949,-0.0001168470016552,-0.0002272779229613,8.934154799929138e-05
00:46.5,1.0161069114132943,-0.831417039403802,-0.8532900990966271,-1.52594097970579,0.3369058293225901,1.9304767047175313,0.9386457731761924,-0.0292091807486128,0.0001154341028962,0.013770261327587,-0.0223659537140748,-0.0001147670579963,-0.0002201243103843,8.78498384231429e-05
00:46.6,1.0126825787173392,-0.831417039403802,-0.851848404540377,-1.5300466454345547,0.3358862699752787,1.9287938623943692,0.9389813030958638,-0.0292091807486128,0.0001154341028962,0.013770261327587,-0.0224793768218723,-0.0001143998456111,-0.0002198588165972,8.78498384231429e-05
00:46.6,1.0090496004061342,-0.830443812783969,-0.847798448493886,-1.5345035392741422,0.3348561536174947,1.927173469333495,0.9391211186104982,-0.0290867791955856,0.0001154341028962,0.013770261327587,-0.0224803453849111,-0.0001138999590413,-0.0002170371328066,8.583790744717026e-05
00:46.7,1.0058084964234315,-0.8302121118514195,-0.8464471204422515,-1.5375361210586425,0.3344242429310438,1.9260993652753997,0.9392022573531396,-0.028913525399354,0.0001154341028962,0.0137695970052189,-0.0224803453849111,-0.0001111526399657,-0.0002126949930778,8.354092267485361e-05
00:46.7,1.0031321440591667,-0.8287684120333809,-0.8440869575481713,-1.5408486316142418,0.3344242429310438,1.925039859461647,0.9394161326830472,-0.0287424361008874,0.0001231926164995,0.0137529999029838,-0.0224803453849111,-0.0001096798457525,-0.0002116719518139,8.341601831894168e-05
00:46.8,1.0022215113783983,-0.8276926031557612,-0.8404640437891503,-1.5436198897515034,0.3344242429310438,1.924034545011742,0.9397984418523762,-0.0286568101482633,0.0001494742236449,0.0137423803151447,-0.0224803453849111,-0.0001072192153376,-0.0002112378486247,8.341601831894168e-05
00:46.8,1.0000470300801818,-0.8261933235468655,-0.839205397412999,-1.5454933912864235,0.3344242429310438,1.924034545011742,0.9399754463252772,-0.0285627823868695,0.0002119481269575,0.013716253102848,-0.0224803453849111,-0.0001072084163453,-0.0002112378486247,8.354092267485361e-05
00:46.9,0.997865545516469,-0.8259236632646418,-0.8369521346565766,-1.5461878390774453,0.3344242429310438,1.924034545011742,0.9400957952435788,-0.0284838101346598,0.0002235085651987,0.0136874340980882,-0.0224803453849111,-0.0001048076930524,-0.0002112378486247,8.354092267485361e-05
00:46.9,0.9960992638789083,-0.8232812707169298,-0.8369129646646365,-1.5461878390774453,0.3344242429310438,1.924034545011742,0.940151448898407,-0.0283561742616393,0.0002758758102821,0.0136580531050628,-0.0223474661833828,-0.0001047552480895,-0.0002112378486247,8.232154676875138e-05
00:47.0,0.9957479362279203,-0.820581437016043,-0.8365205309836398,-1.5461878390774453,0.3348101257755438,1.924034545011742,0.9402314581762428,-0.0283455466214738,0.0003228341856388,0.0136215870877911,-0.0221914218687417,-0.0001039715798912,-0.0002116719518139,8.17261537260335e-05
00:47.0,0.9949476279801872,-0.820581437016043,-0.8357837352754874,-1.5461878390774453,0.3349254718714035,1.924034545011742,0.940235501746664,-0.028298340629899,0.0003634031312762,0.0135271585776618,-0.0220812407166425,-0.0001022525763537,-0.0002116719518139,8.115695542366662e-05
00:47.1,0.9947295823257076,-0.820581437016043,-0.8356525201305409,-1.5461878390774453,0.3355920465400812,1.924825919694273,0.940235501746664,-0.0282224696197051,0.000423252409425,0.0134693511741993,-0.0219486307282739,-9.824380621963348e-05,-0.0002154245849821,7.949449406550217e-05
00:47.1,0.9947295823257076,-0.8202547798489633,-0.8350770776053398,-1.5461878390774453,0.3364294744004431,1.9255916339026615,0.940235501746664,-0.0281401066033103,0.0005138709624934,0.0133630793140191,-0.0218347626126694,-9.784880237096928e-05,-0.0002162937586158,7.57174781230105e-05
00:47.2,0.9947295823257076,-0.8202547798489633,-0.8345042539203109,-1.5448825870038845,0.3372717000446412,1.926425623982272,0.940235501746664,-0.0280408673787233,0.0006613111510257,0.0132901444572478,-0.0217460725675491,-9.748652213891756e-05,-0.0002162937586158,7.37784147698305e-05
00:47.2,0.9947295823257076,-0.8202547798489633,-0.8319544451634819,-1.54373834662159,0.3384601654528058,1.9272110043475812,0.9402314581762428,-0.0279164358914422,0.0007376101807782,0.0132372545901599,-0.0216249201712915,-9.533553926011e-05,-0.0002162937586158,6.70672622156347e-05
00:47.3,0.9949476279801872,-0.820581437016043,-0.8301220072566492,-1.5420931025154556,0.3393927417387624,1.9274697456009324,0.9400957952435788,-0.027765863950818,0.0007574670951617,0.013132946648466,-0.0214945965297841,-9.19704665996437e-05,-0.0002162937586158,6.253449447370178e-05
00:47.3,0.9953880693885498,-0.8208007171932605,-0.8301220072566492,-1.5406981327327829,0.3408389317145301,1.9280860815069192,0.939652159271515,-0.0274153752995887,0.0008095612101078,0.0130184920030059,-0.0213348102732472,-8.999320767793583e-05,-0.0002162937586158,6.253449447370178e-05
00:47.4,0.9946036351259988,-0.8213991512095444,-0.8301220072566492,-1.5390910483994604,0.3414871759206817,1.9282286134561104,0.9388273193782304,-0.0269713875461354,0.0008852710975296,0.0129390687186529,-0.0212390992858551,-8.858795587801441e-05,-0.0002162937586158,6.143815135507213e-05
00:47.4,0.9946036351259988,-0.821520936500151,-0.8301220072566492,-1.5367522554272892,0.342642426431511,1.9284088336507907,0.9383031783189448,-0.0265006503626604,0.0009258632855118,0.0128854584944852,-0.0212224432043096,-8.804199456975562e-05,-0.0002157414091677,6.143815135507213e-05
00:47.5,0.9946036351259988,-0.821520936500151,-0.8301220072566492,-1.534656841809194,0.3437270840704906,1.9284371358125352,0.9376992299877602,-0.0258795152211062,0.0009684615397374,0.0128854584944852,-0.0212224432043096,-8.804199456975562e-05,-0.0002077048980268,6.143815135507213e-05
00:47.5,0.9946036351259988,-0.821520936500151,-0.8301220072566492,-1.5331549193856042,0.3443318377636657,1.9284587015948795,0.937249101698178,-0.0252996036012405,0.0010050546157209,0.0128854584944852,-0.0212224432043096,-8.804199456975562e-05,-0.0002001436620926,6.143815135507213e-05
00:47.6,0.9946036351259988,-0.8213991512095444,-0.8314974855721791,-1.531529913414846,0.3453489106151356,1.9285338242743124,0.936979026740027,-0.0246613972215205,0.0010156821688394,0.0128854584944852,-0.0212224432043096,-8.804199456975562e-05,-0.0001963218646269,6.143815135507213e-05
00:47.6,0.9953880693885498,-0.8208007171932605,-0.8321501173731136,-1.53063199177644,0.346370754088214,1.928536889691027,0.9369622524366132,-0.0240147037642746,0.0010245384285093,0.0128854584944852,-0.0212224432043096,-8.804199456975562e-05,-0.000188555241518,6.263509604548413e-05
00:47.7,0.9953880693885498,-0.8208007171932605,-0.8326232169318016,-1.5289716041301011,0.3474319395322137,1.9286097252802132,0.9368328573568744,-0.0233402228828513,0.0010274747368857,0.0128854584944852,-0.0211892728975224,-8.804199456975562e-05,-0.0001817303399037,6.330566283466757e-05
00:47.7,0.9953880693885498,-0.8203179066180935,-0.8328880135954149,-1.5265146077714271,0.3490581830535357,1.9286592305256745,0.9368322172511162,-0.0227687252895208,0.0010351206401595,0.0128854584944852,-0.0211892728975224,-8.848532144104733e-05,-0.0001783024077271,6.529668395890625e-05
